2776	1993	2481	9541	5585	2880	3136	98	8736	9695	1606	4503	2114	1149	8108	4209	2972	2456	5186	121	8224	4736	4585	8188	7007	9975	6335	1915	4625	6047	9018	8861	9414	5994	880	2625	2627	8537	4918	7932	7417	7633	1365	5713	4369	9023	9228	3810	2141	4794	2556	6823	4951	7145	6686	3224	4645	1694	2255	9000	9622	8831	6907	8598	7479	2373	7222	5690	5216	550	7000	4558	607	797	4877	1422	9083	8526	8761	7066	9995	306	7455	456	5406	2610	8278	8621	6635	6710	4699	3764	8091	5053	7582	2197	8230	4417	7694	3899
121	349	5439	8799	9918	1205	3138	7627	6922	73	1239	1524	2271	4094	1875	1483	176	3042	1379	2590	3721	5510	9214	9797	2983	4656	4666	7422	9600	9266	872	2441	50	1607	5511	8581	4306	5080	6415	5233	6736	6997	4977	4793	8013	917	8674	7917	6492	5905	2215	9913	7517	4911	5268	7552	5018	815	3827	7546	5138	7071	5532	1303	8471	4643	9997	5445	7166	7859	6560	7147	3632	5635	4495	1860	9917	4045	1098	6457	5699	74	153	9853	784	714	9367	4997	4579	5490	4484	9108	2178	4910	2048	9536	2726	3020	9840	1746
4058	544	1890	3543	7642	4413	9629	1886	9611	4266	2765	161	806	617	9798	5831	4269	9542	9085	8021	5311	4678	5719	4596	5733	4594	9208	5862	4650	9808	4538	2072	2142	9988	3338	2906	3241	9346	9114	4690	8469	6522	2359	6679	6710	8541	8869	2087	1081	247	5820	3517	2916	6478	6978	8870	4854	9692	4713	5900	415	8883	5438	6812	9042	49	2610	6829	5711	4743	5233	6752	5302	2480	4480	6916	2736	2987	4705	6282	2104	183	2550	4367	1278	8825	6204	8813	8219	5930	119	8976	8248	5096	4274	6704	8170	4440	7674	647
7245	9714	1960	9066	4631	3241	9542	2021	5720	4553	1167	9355	171	3197	9187	4473	9568	4049	9257	2589	1089	4728	6214	7182	104	3986	5402	4715	4478	3190	1547	7372	5002	6807	2802	2756	9781	4426	7641	6984	2481	6213	5162	5709	7341	9601	3114	3331	5127	5861	8053	6103	9465	9067	9285	7704	4925	4057	2210	2372	8713	9853	6631	3503	7870	7934	2799	2104	6757	4328	2132	9313	963	7584	105	8949	3242	4602	5056	6207	8709	3938	8226	1144	7117	7240	2214	5606	6315	6219	5430	5593	2779	6915	5459	1237	9003	9892	5990	5134
1895	1706	2714	2112	4451	3286	287	6091	8176	158	4001	7263	815	2109	6264	9186	2392	1699	4561	3625	8676	4650	4663	358	585	7949	3050	4629	8502	8125	1903	5512	429	9605	6214	3534	4007	7325	5111	6409	7014	6719	5643	85	329	9623	7324	9738	918	9383	2459	9859	3816	1208	8371	6519	4569	3699	3755	6459	6456	2698	3191	2482	5159	1091	1850	6843	8195	9546	5468	5760	6106	3348	4577	9041	8675	23	2194	9888	8350	3707	9085	6076	1251	6545	1140	9367	3437	5358	5719	1252	1872	6497	8811	3903	1206	7870	6737	1661
124	2879	5614	9824	2914	4044	3713	338	5055	3402	1295	4561	2477	1127	4402	9170	96	2774	944	2494	7343	4625	5976	9791	7117	6237	8650	3139	9560	7206	5018	5405	5529	1963	3146	6650	2312	3942	9530	6075	5673	5392	7781	1692	6219	2914	2103	3422	1007	550	4310	9483	4874	3402	4745	7957	4680	9541	2092	5671	373	2608	7252	7218	7338	6983	7960	7735	1089	7805	5329	6959	7664	759	2917	958	2449	7018	9256	80	9303	9170	4351	8854	7593	854	5814	3242	9248	5839	5186	9164	2221	3771	8454	3942	3290	4843	9909	8102
8731	1151	2131	3525	8397	3837	421	3308	4776	2914	3656	8661	2388	1467	5103	4553	3297	3829	58	8478	9909	5278	7421	9144	2058	4737	6520	4577	7804	5439	5525	9596	4594	2261	2658	3261	2624	5690	8801	7997	1890	7170	4655	8897	5269	5045	2784	3230	8561	8499	6679	7484	1478	4779	8116	6645	5526	8829	1567	4563	3956	5673	5217	986	5827	8123	6811	5881	7943	3432	6049	2389	562	4847	162	1251	8448	1555	4914	6166	47	3205	647	6275	1902	7946	7163	3098	9250	6675	4589	3817	8419	9800	6996	8042	4929	424	9808	5252
696	2382	4225	2320	1586	7913	1918	8349	7399	7573	7961	8589	2909	6514	6387	9893	9758	1468	4260	9825	9853	6679	4698	1144	4663	6030	5549	4951	5642	4054	4561	4267	5112	3350	1482	7074	2844	2214	580	5004	4713	9980	1900	2323	2187	6455	7933	1714	4843	6502	7145	9058	1288	5963	7394	6961	5132	3624	4749	4920	4476	5342	6746	9841	8108	8208	8075	9159	6122	4957	5459	7447	4560	4880	5858	2790	2373	4637	3661	5764	6829	9992	901	60	3018	6561	7855	5184	9272	2804	8216	2930	5955	4474	6029	3004	20	1644	6846	8976
4320	154	6028	9936	4624	1241	2890	6687	730	5964	2648	2071	2493	4178	1278	3038	3971	156	365	823	6752	9618	6489	4883	4797	6484	5861	9419	5183	8140	4854	8466	774	3130	1925	2957	9597	4220	5403	4556	594	7284	3675	5171	7340	7123	9801	5312	6520	1466	5515	8660	8391	4849	6997	946	7050	9015	175	5516	8958	2874	7875	5004	2239	7799	4186	6472	4911	31	5044	3430	1215	3631	6020	2049	9367	2156	7939	4089	6857	930	9365	8230	2058	6661	5255	6467	6965	4089	4697	207	186	7932	5532	670	1902	6192	7005	1889
4527	9723	7206	492	6826	3614	3248	48	4738	6318	3365	5085	484	3681	9739	4622	539	924	589	9542	6523	456	205	5091	4586	7023	6265	9791	6502	5882	3164	1825	5297	3683	5207	2293	3530	8525	4221	6503	1270	1035	3358	1135	9928	3554	9977	9563	7706	6230	7819	6915	7725	2466	376	8116	6490	1856	3206	4642	9433	7787	7207	2334	6960	6110	9946	8863	8199	3690	5745	1876	1417	3340	4779	1836	7557	6058	6517	6521	2571	955	4193	9473	8518	1040	7977	644	4598	6646	4590	2725	8492	5127	6327	3746	2014	5440	4606	8414
4050	504	9808	9781	8630	6039	3794	9453	7588	6826	6767	59	3854	843	1260	8915	1045	3649	553	271	536	5161	5430	5747	1276	6338	6214	4259	8518	5264	4658	3051	8678	1998	2297	8148	3809	9227	9985	9892	3881	9262	574	1465	4066	5625	6482	2042	4531	166	8897	6264	1890	6765	7633	5931	4739	757	5496	98	6216	3236	5233	6409	6726	8306	5950	9027	5168	1123	4865	7426	9412	8788	4496	513	9395	7331	3053	6593	7228	6821	182	4876	4079	279	7073	7881	5599	6282	4710	4734	5218	8075	7877	8795	796	9045	8074	384
2648	9523	7413	2782	5736	7669	108	6858	1588	9419	1626	6335	805	5816	424	8576	184	1362	9333	9885	7206	4663	5205	1478	9420	3544	5085	4898	4860	7962	903	3889	9215	7069	19	2388	9373	1185	7235	2027	3329	9784	5960	554	2769	6743	2448	1605	7511	9600	3212	8040	4671	5865	7848	6283	4591	1699	7490	6970	3467	4848	682	3771	3239	6167	4161	7612	6741	6527	9721	4555	3439	854	4738	4812	9684	9181	7291	6540	9151	9165	6058	8145	9628	759	7294	8162	7282	7390	5085	2988	3050	4459	6103	369	4616	9879	9959	5310
1682	146	5294	97	1529	2378	8848	6521	4559	7604	3170	2918	3165	171	8878	7164	4044	4007	2085	3247	7100	9208	4705	112	8721	7558	5832	1792	5219	5236	8648	879	965	1279	9546	3181	2107	3131	6303	9748	1061	6645	944	4267	363	5010	8433	4412	8260	7549	9399	1945	4863	1089	8483	4073	4737	2773	9528	7791	4915	7815	5761	3817	2048	3892	8268	9224	5005	7049	7269	8096	814	8268	9558	6238	2571	1084	9415	9977	7535	6250	7630	7817	8230	3607	3227	7087	8668	5928	4594	1048	860	8677	3209	397	5960	5545	8125	9108
2154	1292	7761	4008	7510	169	3292	6009	2940	6501	8412	2827	9936	1050	9874	9799	1271	9795	3544	8581	8195	5673	4592	6501	5960	179	5057	4594	2548	5460	4509	2918	32	488	7549	643	3284	3528	4496	4850	8310	6797	385	60	6613	5767	4201	2388	6015	6214	588	7877	6778	7022	7067	7284	8230	2187	2554	6675	5850	8480	7484	6883	5250	7848	4761	5474	6523	7478	9890	4689	2008	6924	1546	6510	7587	8985	8797	9192	5152	2563	9253	3107	5737	6926	8962	9682	9033	7393	9416	8991	1420	8565	8776	3714	2186	1252	6949	4344
1689	123	7694	3885	4916	5815	1322	7741	9769	165	1896	4364	9542	9520	1889	8	3056	3676	5299	9842	4160	9622	5902	5083	1525	904	8699	2926	5273	7737	4709	4117	9257	3510	5142	9672	3229	8569	6456	6690	2206	6637	5421	4547	6166	5955	3109	3975	8444	79	6478	6980	7027	7049	9491	9193	3163	293	902	8486	2461	7858	6026	2535	5329	9925	6029	2449	6914	4477	5295	3504	51	5778	7421	5286	4125	8838	871	5507	3837	85	4121	2632	4576	6547	6386	6018	7188	6166	8720	3791	3790	9876	2132	2149	4031	7428	9465	5167
2436	1323	6328	683	7123	3141	9520	5516	1524	9918	1062	4700	3412	800	1956	1002	2172	9779	7364	145	6122	7858	7263	592	732	575	4982	9521	8718	7674	9310	4956	1039	6312	5769	779	1301	5812	7350	3106	2246	6541	4864	4476	9079	5076	6043	1874	6527	3546	8087	8102	6382	4133	5508	6626	4829	3751	5007	2294	5057	4004	6429	7463	9202	6010	4891	6184	4689	5652	6732	8654	3823	3607	4509	1256	2069	15	3666	1905	7775	4351	5112	6455	9096	6853	8203	9877	8691	5922	4726	116	6057	2387	7695	2759	764	414	6406	1891
2005	3249	6013	3625	7045	1218	1150	1905	937	7905	5828	5719	3691	487	9432	959	3248	292	8216	2934	5591	5131	4827	9618	518	965	5970	7949	5836	4856	4941	92	9286	6699	814	4300	609	3974	5414	9960	3845	5066	4854	3484	2974	7849	7097	3553	5402	9251	4963	9798	2070	7885	6159	7150	4646	225	2728	5125	7494	2256	3193	5937	9588	4745	8902	7896	9720	6335	6883	8676	872	6744	3163	4773	1930	871	6382	6710	3773	2226	4845	6412	6087	8091	4296	9137	7587	7914	5976	4692	8409	7484	5615	6579	4229	6980	5913	965
3210	529	6381	102	1330	3365	1467	2683	1911	8335	1784	5861	4319	9844	3771	6531	1795	9810	2208	2935	9152	5720	7058	653	247	6951	4480	2169	7574	9354	7781	555	2062	9640	141	3455	3920	8734	5101	7724	1010	6983	1914	547	6282	5884	7534	660	291	4509	1586	8242	7698	4555	4771	1381	119	9442	1010	439	4650	1640	4865	8052	3802	4798	6996	8853	5787	1336	5925	3167	4810	1527	4511	1276	330	4150	784	6677	35	3027	3303	9144	166	3760	6818	2395	7987	6521	4585	553	7350	6595	7415	2158	9231	5127	5236	1909
4002	2589	6949	1099	3402	703	4475	6376	2467	3357	609	2767	9540	746	3899	4676	8237	9693	3146	504	7613	85	4509	326	1902	7782	7421	2609	4548	6846	5819	1247	9320	6210	956	8773	3350	2772	1059	5167	7783	9491	353	7182	4414	3571	7746	3132	4831	4805	6848	4186	2481	4215	6480	5359	6265	2677	890	7076	4797	7777	9809	7430	6234	6676	6049	2805	1361	1009	4609	6504	4984	7932	1014	6027	4438	9270	1525	5516	1120	777	1437	1821	3961	3259	1930	1140	6536	6044	4828	454	5509	6690	2297	1839	2940	7584	4856	1914
2774	4096	5435	9807	2220	1108	7873	6325	5651	4805	4139	4855	1626	1468	4734	2421	9694	4050	1525	2607	2559	7145	5596	9265	962	5404	8913	2220	9333	4866	3434	9589	898	914	1681	8284	1239	6061	4651	4565	5417	6678	7236	3070	9490	358	7685	4279	5556	9397	1256	5053	4215	8599	6522	4141	4586	3266	8654	5552	5161	5709	9466	4474	6181	9976	3722	7132	6076	934	3555	7419	1769	5329	4805	2145	3460	1061	5861	5655	2495	6986	891	8761	7783	8745	2495	7116	6092	2276	6448	2222	8745	5458	6380	1324	1860	6351	6428	9308
924	2934	3190	2781	7849	7322	9523	80	6865	5539	2646	4725	9575	1498	705	1653	1989	1181	3791	2783	4909	5651	5978	6735	79	1316	9919	204	352	1766	9305	8684	7176	946	1692	3336	1916	4188	7679	7207	3827	49	7981	6149	6280	7049	3005	4001	2132	4693	6179	4677	8047	4491	859	9491	4793	2159	580	7897	4495	3187	8907	6756	5451	6719	6905	7913	5311	6747	9267	5133	247	6234	7549	7372	8207	9440	8381	9729	2503	1159	899	7040	5628	1542	1438	6358	7557	6043	4561	2620	3456	7028	5912	3136	7112	7199	3554	5421
6630	949	9853	9526	5303	121	2388	7841	7007	6273	1849	2072	3648	683	9314	2873	3195	2113	575	3687	7876	4770	4590	4876	6045	8098	5205	85	6149	5294	5728	1539	783	2588	7641	2107	3538	7319	1296	5438	7326	7934	9416	2461	6677	4464	2735	1510	5833	689	1641	7920	2714	7416	4420	7633	4775	8212	1902	2683	5137	5147	6029	5896	8111	6183	5250	1948	5822	3330	6823	7077	4259	5592	61	2854	1799	8290	7050	858	7646	1226	9982	6557	9617	1404	1627	7203	8448	5191	4641	1819	7236	4117	6361	5538	3574	9163	5882	1252
3449	532	6354	833	3145	6585	8478	6479	4646	85	8961	3598	147	1993	2013	5025	4095	131	481	3529	5095	195	8566	4553	4567	7478	6701	1526	9527	8074	6263	1481	6427	4397	3245	4355	4378	7173	7798	7167	254	68	2071	1260	5569	5249	7776	7863	9081	4583	7677	2799	1179	1224	7391	7391	8894	9542	3280	6070	8104	6170	8974	9068	3844	6159	7411	5685	5760	2876	4857	8576	6517	9187	4548	3499	5446	710	104	6834	6018	499	5958	5179	9561	9134	3677	344	5856	6636	4640	4601	8605	6823	1925	1501	6999	7427	6162	4761
9814	271	2640	483	409	9999	2648	8491	9559	9215	2440	9256	154	673	6240	2537	9805	3740	7999	9673	6914	9464	5380	1011	5265	1526	4603	5758	9985	6559	6490	2594	4389	3873	2620	3392	2176	1604	1568	9913	2178	2218	1413	6872	8117	4795	6373	2744	6235	5977	4996	6695	78	358	7934	560	5730	3137	3576	7956	4793	2058	5200	9890	6544	6819	6740	2390	4691	6931	8075	4760	920	8454	6501	3571	7098	4615	6335	9856	7116	837	111	4863	91	5577	6358	8211	6576	4648	5718	6902	1809	6608	5235	9877	3939	9024	7001	9951
3515	9582	5949	2272	2339	6358	1666	7195	1692	6679	494	181	2577	2111	810	4458	611	9806	3207	1599	1208	4741	4639	6564	7263	7630	5902	7478	2255	5787	3044	7965	5251	3850	3671	3142	1753	9093	8357	9059	4043	5551	7477	4650	7823	5804	9888	2289	5352	4567	5803	4910	7787	5460	9454	7079	5319	270	871	4746	5083	8958	5615	7207	3340	6375	931	6712	8298	5205	7006	4108	208	2155	352	6551	1279	4616	9102	36	5347	1419	5017	4671	1088	5545	5752	5203	6857	9989	5819	1274	5183	3517	8745	1467	9952	5745	9853	3748
5375	4094	5488	2492	6175	1863	3645	2103	8599	3545	1488	9018	1069	349	5421	5557	9898	2176	2993	641	4711	57	550	5075	159	6261	8721	88	8104	9938	1526	1207	6795	1310	1826	4219	8325	7666	307	8075	3306	8371	3823	7422	2407	8557	8708	3797	1644	4480	5512	9890	5051	6379	438	2218	1359	3227	4878	5269	4678	7940	2132	4459	7592	8219	4134	1390	959	4039	5159	3958	4821	2799	113	1298	885	1018	5165	6146	5192	1508	306	4874	4004	1408	6946	6472	3113	4597	5260	142	8598	5741	6631	4000	1651	1398	5216	1274
287	106	5338	1293	5404	7214	3009	8163	6216	8926	5995	5555	1598	1553	8527	6603	2731	806	3937	1488	5482	4534	2827	1595	5570	7720	4778	70	4477	5614	926	2062	5939	452	6456	6935	644	1627	658	6264	527	6659	7209	8861	8064	8172	6182	964	7017	9617	9596	5127	2698	9656	5037	6092	4853	120	7783	6182	1008	4825	4850	5925	8109	7043	4053	8860	9311	986	9910	7581	820	5440	6149	7532	5869	7426	8362	6636	6881	8556	5296	8906	1826	1850	4292	570	3837	7701	4663	1158	4408	9874	2239	7895	4157	7960	7581	1398
1038	124	7919	1068	5091	693	1295	5507	4794	92	1097	5320	611	2174	4692	9307	660	224	1672	3269	2385	5083	7327	6949	5234	7786	2790	1917	8336	5005	8076	8897	250	2602	3252	2628	1468	6198	5077	2266	1343	1381	5296	1658	844	6128	4920	1463	5916	4671	5325	3020	6655	9853	2295	9118	4561	319	1860	8349	4982	5199	5950	1781	6996	2684	952	1935	9482	1441	5712	9840	9383	8075	4796	2931	2532	2728	1276	4772	5856	9243	1435	3516	4167	9315	6626	2088	9303	5498	4700	1515	9153	9997	6746	2078	3370	6915	8051	7428
4096	9844	6125	9572	5969	2571	2755	9343	6500	2057	9537	4495	8236	4475	7753	9219	9822	609	1269	9824	1696	7050	8589	4776	2257	9413	7980	927	7490	6632	4660	5353	207	2228	545	3362	2375	2138	7490	4607	6975	7339	4399	4278	2721	5642	7246	2273	2247	4708	4317	9314	5293	4682	99	859	4741	1448	767	5447	8839	5005	6883	6690	1850	3237	7695	8962	5475	446	5615	6102	5530	1500	3978	2728	5192	4542	8047	4799	3528	1904	269	9761	5302	8527	8668	8203	9395	5552	4661	9059	6740	5004	8181	3349	4773	7418	7268	4910
4094	3062	5460	684	4629	3065	3877	7097	4553	4887	1310	78	319	4102	3517	9040	3710	2852	8723	482	5568	5836	5619	57	7135	9529	6478	9207	59	5045	1749	1335	4984	471	11	4247	3812	6140	1691	6738	1923	9285	1329	5970	6982	8252	3457	6463	6035	5541	5964	9739	4724	8480	6541	5508	4603	9599	4011	6157	4221	6588	9721	3622	3819	6283	7479	45	2385	2556	5263	9996	1357	737	8216	395	3425	7278	9209	8117	6092	3231	4503	6135	5850	7151	7319	7590	6483	9284	9256	1398	6088	6329	1059	8643	3827	7706	6125	279
942	1786	5997	8731	1405	4272	4182	8674	766	4488	3872	4589	262	2839	1007	3642	3318	9713	991	8730	6607	5051	5944	311	6604	4503	518	2421	6520	8637	5033	2808	3960	1307	4583	586	2971	4943	2467	5863	8496	5126	521	6347	4275	5029	3742	1237	4756	4537	2914	4857	5056	6822	7243	6819	331	435	3830	7685	9706	9231	5074	2386	8178	6797	8638	754	8180	4795	5761	2612	4888	9042	7058	3969	8490	6979	9433	44	8490	2609	2470	1288	1601	3348	3488	9093	7590	7984	9415	1077	6660	4843	6602	1030	4926	6905	5264	4151
4321	4269	9761	9693	5356	2129	1454	1308	9333	4464	435	7050	9583	106	9308	1405	3691	2648	5086	9781	9889	732	117	5303	8230	7688	4657	100	5223	6822	9769	2084	9416	1141	6931	4242	8021	2962	7209	8126	1153	210	4875	8480	1664	8764	5562	3166	6984	4829	6455	1500	7943	7123	5126	2491	4806	9568	8307	9453	1088	8827	4609	5712	8741	560	7418	5869	6564	2910	6738	7761	74	8741	333	4892	4445	7731	1648	6675	3080	2681	3963	1780	574	3250	2641	795	8228	6685	8588	1717	4468	4556	9854	685	8275	7932	7487	1912
123	9575	5924	9723	92	8867	9541	6677	9530	4793	3682	5431	2253	2695	3607	5052	1155	8212	289	3512	2033	4793	9103	9341	5861	5296	5541	4547	7906	8151	8413	4783	1915	1578	3599	8288	4248	7520	6520	5912	533	7243	7664	2653	7701	5182	858	5676	2501	8519	8095	5167	456	536	7957	9976	4728	1187	4542	9471	8623	7687	5334	5438	6503	6158	5502	7270	9996	8519	5334	4608	1548	8178	7641	1436	4006	4782	7007	8771	9653	4157	707	1179	4313	1979	5099	9142	3108	3225	143	9892	3206	6046	7222	3590	6778	2013	6559	8028
3814	2112	6289	1831	889	151	2626	6021	4793	4622	954	4155	3954	630	6350	1674	3884	5893	5938	96	7158	8002	4727	9548	4888	4573	5759	2062	9522	4803	880	2778	8417	1087	8326	8281	980	4356	7144	5001	8170	4383	4900	92	5535	3980	2730	7334	3729	3823	951	1209	1780	4856	6257	6600	8721	4095	6095	7066	30	3718	5802	6595	7932	3458	1221	6061	9867	8502	8052	9465	9251	513	6500	1888	2495	5133	5320	8089	7322	899	8136	6757	9600	305	2616	5881	2571	1034	4708	1345	8290	1303	5487	3154	447	4677	5646	2692
97	465	221	217	731	226	403	516	335	9458	9815	3544	9576	3154	4107	2452	8495	3249	207	9574	9121	7548	59	4950	9264	6507	4853	366	4621	9853	8392	1269	4215	2106	7048	3110	1068	5881	1670	6327	902	3354	7948	1545	9337	3564	9366	6912	2983	8216	866	6811	9808	6505	9248	6542	4593	122	6999	6685	5084	9465	6732	8023	3250	9001	7373	7707	3721	4105	5361	7100	3747	297	5540	8942	3141	6660	9397	7390	5743	3762	379	9808	9547	6271	8816	9074	6844	8424	4715	255	8862	4609	1697	7461	4615	5096	7766	2016
4293	484	8195	2739	6273	3649	1795	329	2980	5736	6399	5718	9824	4300	4047	5363	994	9212	5421	3515	9511	1601	162	4225	118	442	5431	5436	5402	7876	4505	6302	4503	3189	6414	6463	1795	7437	7364	7006	7	5471	3786	5997	4642	2047	9453	1536	6562	4888	7786	8527	1207	4460	8221	6183	4663	756	4231	8227	2085	8949	5612	6264	1260	8408	6618	3837	5740	491	6361	3516	903	7082	9214	7345	6829	1499	0	5844	2616	3215	4861	4476	1264	9016	5723	1634	6678	2043	8441	3217	267	9466	4850	4143	1078	4893	5787	1477
420	9581	5467	1038	7182	172	641	7992	1014	1639	9999	1659	489	3626	1675	1478	613	9576	66	3815	5864	6517	4855	6347	8797	4553	4661	6402	4982	7005	5321	7786	4189	3359	9939	2347	3625	8669	4313	7738	1179	510	933	6557	665	4115	818	4838	5054	7264	343	7762	5007	242	2666	6659	4694	4270	4929	5967	4080	976	8126	3517	2432	3743	8738	6585	5460	8336	5074	3606	9018	6250	3519	4711	6896	7569	5731	6831	9753	3900	66	7996	6588	2091	8734	2567	7233	7066	8649	6324	365	7207	7479	4382	8854	279	7077	711
9734	1756	3236	9573	7905	9083	495	439	1456	4076	493	4463	666	9966	2386	4488	131	9842	8290	9701	9297	7839	4505	5713	9899	2072	62	1247	4479	5531	8028	1300	4287	7365	13	8274	1151	6934	4080	5217	7676	330	4344	5379	1686	8326	4379	4163	8806	4728	9013	5096	9144	6882	6410	5480	5002	4023	4623	6411	4899	4770	9890	6046	7927	6645	1697	1236	1288	8444	6898	5591	3403	1861	4462	4614	6295	5267	5632	9471	9443	3780	4404	8186	7839	2031	9093	8323	2373	3494	4820	4813	1770	8196	4857	525	1913	267	3721	4334
1916	9540	1321	9844	6180	7348	6854	9801	179	9521	1312	4639	9525	9576	2387	5208	4301	9539	1349	2182	4911	554	4591	1449	57	2918	8900	4451	5902	6737	4705	2067	855	1943	3209	1974	9542	5513	2393	9874	871	3777	3433	1907	209	633	5839	1788	1000	159	4267	7078	1247	9840	7538	81	1225	1488	4961	4772	1122	958	9910	7944	9722	7365	8605	6063	4733	6583	6996	5441	3518	6329	4591	1270	538	758	8222	5490	9327	4195	1889	7462	6456	4940	6623	8273	6611	44	4503	475	3956	6744	6288	497	5163	2720	5073	9494
2791	1557	71	121	5964	861	300	2336	8720	5161	2116	4646	125	463	3844	1089	1981	9595	206	1068	4606	1001	7	7297	4681	5969	9397	4076	7806	7337	4957	4149	6314	656	1903	4008	8954	6386	2548	6618	1724	3269	159	2548	1034	6200	1905	4062	6891	554	7815	1088	4716	9895	9988	6676	8794	7103	5070	8117	5302	2188	5237	1289	6744	7840	8119	5446	551	3756	7810	8340	114	8825	6528	7490	5670	4867	78	4894	8247	2669	466	3866	5162	8454	1948	6829	2684	6003	1526	3259	5716	6409	8266	1339	2931	1611	6731	1088
149	3515	5711	9806	2057	1254	2065	6834	3456	4003	225	4505	9759	1116	8287	4629	671	3885	3688	1295	2521	5209	1231	5164	2071	6642	7641	8441	550	5463	4906	213	100	6921	5596	2124	1462	3117	7181	7041	7112	81	729	2194	3151	1778	5973	677	4666	7850	3674	5863	4760	9889	7683	7620	4495	4175	8644	5049	7641	3107	2167	3036	5605	99	6429	9908	9909	766	5921	1978	8761	9798	4552	7146	2204	8826	8589	4815	8940	1058	4330	7117	4472	1779	7770	1843	9056	4642	4829	4408	6024	9809	9296	7382	3329	5754	9067	8852
6139	2176	5512	2783	1823	2953	1064	7956	744	8441	2935	2917	2690	2320	2422	9875	4036	7961	6528	1310	5826	4476	1	7573	4490	4762	31	889	5970	6954	4586	4317	648	2575	1908	270	3714	7504	5221	7963	3830	5489	5321	7123	9644	8382	5125	2819	4836	9920	4115	6740	4676	6128	7814	7976	4584	2945	4687	5565	1902	8769	8052	5096	6049	1309	5605	885	6225	9185	7484	9889	3674	7811	9560	5036	3836	4085	5026	4563	1429	875	9357	9751	5731	2720	8211	8693	7367	6677	6446	2853	1047	9841	8788	7969	7117	2611	6431	1365
9576	9646	5804	2934	6237	3062	2357	7178	8188	1357	3769	9356	9644	3854	4980	4225	2388	210	4604	2638	5463	549	4678	7604	5131	5601	5948	5529	2070	9720	58	1135	8784	2605	5	2320	7631	9737	9931	5053	1780	6611	7302	1813	5271	8580	559	9071	4541	607	3150	9910	9618	9558	6971	7824	5430	4301	4852	6521	4672	5924	6823	1180	1356	2666	6937	2689	1780	4784	5200	5990	688	8776	4547	8372	4177	2948	1399	4642	5035	5529	774	8051	767	2998	8537	6623	8472	4772	5132	1464	5904	1675	9809	821	3643	2207	9266	7344
6837	843	4825	154	246	96	3515	6441	4622	5387	3996	5652	9568	9082	1779	1046	9670	3691	2557	9795	4849	5293	5406	4507	4829	4090	6930	4553	5108	6882	79	1587	2377	2689	5368	2514	2905	6651	2999	5827	6297	721	4505	1691	7404	7022	8445	1199	4959	8971	3598	9068	6505	7297	5658	6541	8650	328	1380	6774	5510	2640	5459	6785	7373	4380	5649	8201	2632	6414	4556	8696	8047	6343	9397	1375	1680	8382	6423	6687	6374	4194	3310	2698	6051	797	2672	6843	9159	884	4763	2013	7784	9913	9939	2472	1122	2338	4866	1076
2952	2743	7858	9549	1647	1834	1479	9168	4978	4577	4301	4536	9937	1750	634	984	188	1479	8852	1292	1002	5057	7264	6525	1790	873	7906	92	1524	8252	1660	3208	3703	1069	556	4481	2958	7714	1376	6732	1056	7596	5388	3310	3549	5997	9834	4527	7139	7124	5870	7167	6557	6655	9833	5551	7572	2960	3007	80	3500	5711	6690	5520	6803	9303	8341	339	4	3979	8152	9867	4789	1654	5902	213	627	745	5555	6599	7707	1247	1365	5758	7777	7883	9411	1386	7360	4966	4591	379	1466	9960	6049	1728	1226	296	6805	5776
3138	3342	6455	155	8335	5995	1963	1389	4629	5042	3134	1300	1625	2446	2027	2995	1378	9525	8566	2312	4185	7117	3368	9893	4704	4577	7686	5924	4620	9889	5365	359	1495	2967	2229	3882	3515	9691	5782	4474	5549	8616	1398	4507	5954	5331	817	3534	722	5652	1690	5159	9336	4311	5449	4771	4661	601	7588	5450	5567	7980	6869	9721	5134	7824	6597	8472	3027	1313	6847	1549	1314	827	5431	3881	401	8832	4079	8163	9969	4116	2092	8327	9919	4348	6913	9737	3743	6160	2916	1043	8746	7611	5438	2944	8794	1875	5475	5096
2890	525	8151	2388	165	7169	2695	2372	1670	7045	7378	4591	2871	2741	3503	2559	9578	3269	5978	9778	3167	4484	357	7206	8362	4629	5223	9356	7787	5746	118	5012	4553	4324	5205	1580	1317	7728	5802	7418	3105	8014	5595	2255	2497	8195	4815	4248	6852	5260	3523	9007	9889	5088	7692	7538	5903	3065	5481	8859	7046	8151	4690	1661	3607	2036	3555	9037	3076	6657	6597	7515	9095	6597	6415	8793	3113	3499	3403	7393	1110	442	1508	7071	447	8031	1771	2515	8808	6376	4705	9987	1098	1221	5774	1244	7510	9308	6076	3434
3066	503	1273	2494	4667	2616	611	7539	4557	730	7383	77	3262	5726	632	3205	1200	1064	9214	9541	4856	78	4604	1538	4590	4521	5092	584	8920	6102	1329	1547	103	4375	5860	4375	1832	3842	8222	1088	134	6600	2094	352	1428	5949	7847	2002	3348	4797	2803	7028	15	5512	8068	9285	5909	8206	5265	5764	4480	8722	6049	6075	3264	664	7724	7314	4760	8076	8266	3770	2709	8254	4701	2058	6585	2954	140	8482	1390	2480	7364	7517	7828	3931	6792	6465	6374	6457	4478	6278	6872	6847	6953	1191	1900	8341	5865	5327
